num,patch,mag,magerr,elongation_norm,fwhm_norm,significance_abs,residual,psffit_sigma_ratio,psffit_peak_ratio,frac_det,density,density_good,bapsf,psf,score
1,0_8,24.814056,0.164984,0.614709,1.366911,4.383062,1.026540,1.031086,0.177984,0.819672,1,1,0.958226,4.291642,0
2,0_8,25.503505,0.314866,0.535267,0.699157,4.671430,0.979448,1.056092,1.285083,0.524590,0,0,0.956947,4.275010,0
3,0_8,25.105464,0.229424,0.556381,1.344336,2.937079,0.979594,0.993952,0.284334,0.754098,4,1,0.948983,4.441791,0
4,0_8,24.619989,0.176843,0.592711,0.958015,7.457166,0.908323,1.208515,1.055652,0.803279,0,0,0.956546,4.276736,0
5,0_8,25.127670,0.235524,0.520200,1.412429,3.902856,0.879239,0.925541,0.530619,0.688525,3,1,0.947879,4.425053,0
6,0_8,24.367217,0.116049,0.520031,1.830705,5.055829,1.188634,1.096934,0.144973,0.770492,2,1,0.942355,4.431039,1
7,0_8,22.757445,0.068822,0.515590,1.154716,18.526517,2.138680,4.969866,0.375754,0.803279,1,1,0.953430,4.242815,0
8,0_8,23.382898,0.046924,0.903277,1.925165,2.625810,0.941348,1.035948,1.141068,0.737705,3,1,0.952776,4.316764,0
9,0_8,25.370037,0.289782,0.463619,0.807685,3.241564,0.992477,0.937982,2.708047,0.704918,1,1,0.943628,4.413520,0
10,0_8,24.835513,0.176577,0.945741,1.585156,4.056250,0.934475,0.992337,0.990451,0.836066,3,1,0.952795,4.316150,0
11,0_8,24.625509,0.145790,0.526245,1.268283,3.311271,1.013979,1.023166,1.497881,0.852459,2,0,0.951516,4.318783,0
12,0_8,25.181092,0.242937,0.492688,1.442645,3.240403,0.963214,1.019224,2.014122,0.819672,4,0,0.949920,4.285084,0
13,0_8,24.749335,0.165004,0.958308,1.631290,2.465452,1.035215,1.083349,-1.468703,0.704918,3,0,0.942336,4.351043,0
14,0_8,24.644872,0.154195,0.888567,1.785797,2.250981,0.995315,1.046668,0.506181,0.754098,5,2,0.942181,4.311342,0
15,0_8,24.831016,0.175501,0.670478,1.393153,3.846330,0.748602,1.107586,0.158428,0.807018,3,1,0.947584,4.231202,0
16,0_8,24.799354,0.164854,0.861000,1.663395,3.501323,0.915970,1.021643,-0.128286,0.771930,4,1,0.947131,4.229494,0
17,0_8,24.634130,0.150445,0.712271,1.645371,2.927374,0.947256,1.074717,0.372378,0.836066,4,1,0.941688,4.278458,0
18,0_8,25.256786,0.254976,0.914995,0.794086,3.284324,1.022545,1.065559,1.991703,0.655738,2,0,0.939731,4.290637,0
19,0_8,24.629210,0.147440,0.769261,1.671883,2.011246,0.982054,1.096198,1.508594,0.754386,5,1,0.946242,4.220519,0
20,0_8,24.712844,0.152104,0.885438,1.841788,3.936478,0.962367,0.940554,0.878601,0.771930,6,2,0.945704,4.219036,0
21,0_8,25.100538,0.217026,0.736706,1.052518,5.522360,0.967368,0.894569,0.746211,0.672131,1,0,0.938821,4.284595,0
22,0_8,24.754940,0.162847,0.824400,1.575162,3.593891,0.987875,1.050438,0.549300,0.789474,5,1,0.945597,4.214221,0
23,0_8,24.722351,0.154351,0.906309,1.618522,2.654235,0.838790,0.862207,0.850584,0.803279,6,0,0.940886,4.262164,0
24,0_8,24.958408,0.237640,0.495111,1.025640,4.202543,1.030463,1.032887,1.336237,0.639344,3,0,0.940978,4.253849,0
25,0_8,24.898521,0.186725,0.750442,1.651908,5.252896,0.930776,1.003057,0.900491,0.819672,0,0,0.907726,4.404568,0
26,0_8,25.054346,0.203008,0.477821,1.254909,4.146991,0.991056,0.912634,-0.043514,0.701754,0,0,0.942073,4.236511,0
27,0_8,25.041642,0.254002,0.462772,1.244234,4.566917,0.873450,1.189725,1.785937,0.770492,1,1,0.940699,4.247371,0
28,0_8,25.900722,0.499598,0.712352,0.601732,5.255989,0.963315,1.094910,2.011192,0.719298,1,0,0.944360,4.170871,0
29,0_8,24.618285,0.141681,0.900313,1.715097,4.698834,1.131419,0.908835,0.907068,0.754098,4,2,0.923541,4.335924,0
30,0_8,24.232624,0.100705,0.570564,1.562761,6.874067,1.241711,0.987544,-0.180826,0.885246,2,1,0.926664,4.322592,0
31,0_8,24.839950,0.158353,0.507474,1.692415,6.164377,1.029472,0.969487,1.193806,0.771930,0,0,0.944518,4.180579,0
32,0_8,25.240251,0.250590,0.478709,1.436132,5.297932,1.052699,1.003099,1.216035,0.688525,1,1,0.914928,4.387217,0
33,0_8,25.091194,0.221970,0.523882,1.789601,5.222209,0.883026,1.092599,1.370349,0.739130,0,0,0.862195,4.872792,0
34,0_8,25.174985,0.226067,0.949494,1.363145,5.255822,0.993401,1.049398,1.200042,0.736842,0,0,0.938284,4.195036,0
35,0_8,24.676518,0.152170,0.743396,1.565028,12.848424,2.661831,1.241518,0.616951,0.836066,2,1,0.958114,4.292470,0
36,0_8,24.363094,0.119714,0.900780,1.099140,11.329038,0.910888,0.975794,1.197200,0.811594,1,1,0.897814,4.752759,1
37,0_8,23.914847,0.077303,0.907993,1.037919,19.981299,1.033793,0.929964,0.984145,0.913043,0,0,0.923284,4.622341,1
38,0_8,25.025421,0.208849,0.894324,0.871032,8.295032,0.947202,0.954530,1.008943,0.770492,1,1,0.956516,4.374633,1
39,0_8,24.840736,0.186195,0.888267,1.137429,7.604617,0.933538,1.027675,0.580117,0.768116,1,1,0.896608,4.741391,1
40,0_8,25.482336,0.318940,0.793411,0.899179,6.210466,0.961314,0.994951,0.971434,0.672131,1,1,0.956010,4.367268,1
41,0_8,25.473437,0.306871,0.404289,1.187098,5.270802,1.010589,0.895906,0.725026,0.786885,0,0,0.957302,4.328755,1
42,0_8,25.514531,0.328740,0.406322,0.877652,5.920407,0.948755,1.017633,1.807116,0.721311,0,0,0.956529,4.348399,1
43,0_8,24.821710,0.174359,0.415102,1.807223,5.758110,0.970154,0.972250,1.563937,0.826087,0,0,0.930966,4.545691,1
44,0_8,24.469605,0.134066,0.553012,1.084609,11.735289,0.996607,1.005126,0.767750,0.768116,0,0,0.893957,4.712066,1
45,0_8,22.881602,0.028071,0.979340,0.957371,57.419901,1.006223,0.873941,1.048306,1.000000,1,0,0.953135,4.238381,1
46,0_8,25.010432,0.213357,0.849012,1.156953,7.502187,0.941985,1.102129,1.063980,0.797101,0,0,0.917255,4.574126,1
47,0_8,25.114238,0.233110,0.420853,0.891264,8.785490,1.132695,0.898844,0.707817,0.770492,3,2,0.942587,4.432607,1
48,0_8,26.205800,0.607655,0.761254,0.775892,7.167937,1.050413,0.969539,1.595980,0.719298,1,1,0.953162,4.239321,1
49,0_8,24.999704,0.205738,0.453165,0.619755,4.463730,0.931386,1.002174,1.439314,0.753623,0,0,0.928796,4.497602,0
50,0_8,24.533635,0.135691,0.651127,0.999124,8.716201,0.965126,1.128782,1.249449,0.852459,0,0,0.931511,4.470430,1
51,0_8,24.036969,0.087960,0.948987,0.706205,15.074937,1.811475,0.673299,1.018673,0.426230,0,0,0.945029,4.357310,1
52,0_8,25.523791,0.541692,0.432639,0.662152,5.390148,1.783085,2.981183,2.938757,0.377049,3,0,0.951441,4.256112,0
53,0_8,24.601247,0.137301,0.931288,0.943088,11.431797,0.999761,0.961878,1.301953,0.807018,0,0,0.950825,4.233936,1
54,0_8,24.569034,0.142123,0.899567,0.976224,12.964371,0.921075,1.034222,0.709484,0.811594,0,0,0.883303,4.628634,1
55,0_8,23.660574,0.059524,0.964670,0.963160,28.795392,0.984698,1.153235,1.039439,0.885246,0,0,0.936649,4.376800,1
56,0_8,24.920085,0.192888,0.721572,1.328386,6.409631,0.951341,0.976961,0.552597,0.768116,0,0,0.899558,4.553798,1
57,0_8,25.925627,0.546537,0.801910,0.630045,3.064922,0.913751,0.957364,2.067822,0.608696,0,0,0.912535,4.496891,0
58,0_8,25.008515,0.216744,0.640441,1.241589,6.603228,1.068319,0.920949,0.675250,0.739130,0,0,0.871368,4.673600,1
59,0_8,24.998038,0.205997,0.879788,1.087215,11.205423,2.265469,1.063747,0.259283,0.786885,0,0,0.936014,4.359754,0
60,0_8,24.403817,0.117010,0.850037,1.119637,18.274107,1.734917,1.052826,0.734055,0.852459,0,0,0.919618,4.441197,1
61,0_8,24.213859,0.102543,0.854227,0.732883,15.787068,1.185384,0.923075,0.785909,0.426230,2,1,0.942819,4.309918,1
62,0_8,26.848927,1.861115,0.667900,0.699545,12.365428,1.515433,2.903191,2.098233,0.311475,5,1,0.940891,4.320511,0
63,0_8,25.527862,0.317421,0.992748,1.024588,6.425022,0.993137,1.008345,0.682609,0.771930,0,0,0.946445,4.181915,1
64,0_8,25.502844,0.310887,0.803894,1.037488,6.600679,0.938410,1.012980,0.440847,0.719298,0,0,0.948284,4.227828,1
65,0_8,24.991747,0.200382,0.520713,0.895180,5.096810,1.057686,0.977813,1.317566,0.688525,1,1,0.934559,4.350060,0
66,0_8,25.296816,0.272988,0.648716,0.888930,8.660752,0.988421,1.038399,1.318132,0.721311,0,0,0.918111,4.427741,1
67,0_8,25.154334,0.227672,0.720207,0.777661,5.385477,1.027157,0.941545,0.907309,0.666667,1,0,0.946303,4.180846,1
68,0_8,24.035437,0.083670,0.539892,1.927394,10.366141,1.007628,0.991334,0.601126,0.852459,2,2,0.934811,4.335995,1
69,0_8,23.822606,0.065035,0.883155,1.100915,23.167729,1.054833,0.975292,1.063197,0.929825,0,0,0.947479,4.204821,1
70,0_8,24.590953,0.135947,0.777646,1.070487,9.746981,1.050197,1.076364,1.138920,0.789474,1,1,0.947041,4.192474,1
71,0_8,24.938623,0.192767,0.938815,0.946230,8.120063,0.903274,1.061528,1.385248,0.771930,0,0,0.947323,4.217580,1
72,0_8,25.379282,0.282510,0.723501,1.112604,4.138326,1.187629,0.971117,0.509054,0.672131,1,1,0.932642,4.344086,0
73,0_8,25.028862,0.209622,0.566940,1.458069,5.022275,0.915747,0.901384,0.094020,0.754098,1,1,0.927159,4.371808,0
74,0_8,25.501205,0.319711,0.676911,0.815190,6.716931,0.922378,1.123800,0.958039,0.754098,0,0,0.918678,4.408568,1
75,0_8,25.032422,0.197129,0.598931,1.051694,5.763922,0.943783,1.022851,1.335369,0.771930,1,1,0.946996,4.194374,0
76,0_8,24.975164,0.198667,0.590046,1.185692,4.435738,0.846170,0.942435,0.429719,0.721311,2,2,0.933546,4.332114,1
77,0_8,25.186444,0.246652,0.546326,0.878425,11.036296,1.004905,1.032794,0.997999,0.737705,5,2,0.941535,4.275554,1
78,0_8,24.588166,0.138501,0.672411,1.750562,6.184779,0.922689,0.859859,1.062237,0.885246,2,2,0.929140,4.349964,1
79,0_8,23.726402,0.065290,1.054155,1.075932,22.532546,0.981974,1.113641,1.076337,0.913043,0,0,0.890637,4.512568,1
80,0_8,24.742251,0.155934,0.702396,0.992887,7.001532,0.944610,0.900098,1.078342,0.754098,1,1,0.925497,4.362082,1
81,0_8,24.835943,0.169836,0.562525,1.431909,3.037642,0.946395,1.105138,-0.720654,0.737705,0,0,0.932888,4.323474,0
82,0_8,25.914184,0.471693,0.841485,0.737129,10.367197,0.993021,0.880632,1.132600,0.704918,6,1,0.941357,4.268808,1
83,0_8,25.184208,0.243140,0.712537,0.949057,5.326660,0.875800,1.026416,0.902991,0.737705,2,2,0.927294,4.350652,1
84,0_8,25.208954,0.249496,0.538225,0.722908,5.242928,1.049229,1.174452,1.051143,0.655738,0,0,0.921292,4.376051,1
85,0_8,24.776465,0.162461,0.647879,1.419597,5.656620,1.054041,0.868711,0.630969,0.852459,0,0,0.934810,4.307277,1
86,0_8,25.001625,0.194184,0.452165,1.331803,6.689896,0.954623,0.966282,1.048714,0.736842,3,0,0.945943,4.200452,1
87,0_8,25.678442,0.412925,1.091542,0.687747,5.638942,1.090149,0.994475,2.268714,0.629213,0,0,0.802566,5.128332,1
88,0_8,21.469262,0.007324,1.023696,1.012683,168.580816,1.026949,1.165484,0.982150,1.000000,0,0,0.939367,4.144575,1
89,0_8,25.153808,0.220925,0.798322,0.958659,7.640943,0.981000,0.828865,0.558910,0.684211,1,0,0.945762,4.190081,1
90,0_8,24.686854,0.148247,0.803407,1.418366,12.065786,0.981497,1.081772,1.211043,0.842105,0,0,0.941098,4.149661,1
91,0_8,25.027574,0.205881,0.866979,1.082330,9.306749,0.858609,1.002683,0.906555,0.803279,0,0,0.916095,4.383493,1
92,0_8,24.736873,0.156705,0.634324,1.272019,7.437103,0.982729,0.996303,1.036529,0.836066,0,0,0.927626,4.327404,1
93,0_8,23.962090,0.074013,0.904110,0.966111,23.015781,0.928100,0.949409,0.961901,0.912281,0,0,0.940399,4.147209,1
94,0_8,25.162304,0.254107,0.565772,1.578765,4.783752,0.935275,1.029338,0.632924,0.707865,0,0,0.809432,5.100824,1
95,0_8,24.961547,0.196324,0.740335,1.327899,5.283321,0.890203,1.047517,1.051094,0.826087,0,0,0.876358,4.528862,1
96,0_8,25.088318,0.206407,0.709689,1.257048,4.447265,0.859066,0.932637,0.800815,0.754386,0,0,0.944737,4.174601,0
97,0_8,24.773765,0.157451,0.457801,1.759234,5.971495,0.913105,1.072388,0.655578,0.819672,2,2,0.934614,4.287012,1
98,0_8,24.329726,0.110419,0.714828,1.424700,9.102910,0.970808,0.962934,1.027293,0.826087,0,0,0.874598,4.526998,1
99,0_8,24.686199,0.146013,0.864174,0.873473,8.962840,1.093307,0.899588,1.445937,0.770492,0,0,0.930278,4.307963,1
100,0_8,24.594705,0.133624,0.889858,1.471848,5.217618,0.941830,1.090289,0.350081,0.885246,2,2,0.934461,4.286353,1
101,0_8,23.146046,0.035245,0.948707,1.035211,38.694643,0.969352,0.970608,1.007300,1.000000,1,1,0.939897,4.253271,1
102,0_8,24.823794,0.166476,0.831706,0.830862,12.912138,0.938325,1.009860,1.191526,0.877193,0,0,0.945114,4.192084,1
103,0_8,24.877243,0.175686,0.712314,1.451857,4.598266,0.973722,1.143985,0.718089,0.786885,2,2,0.934824,4.283899,0
104,0_8,24.577094,0.137760,0.704861,1.200056,5.726289,1.227979,1.009887,-0.139931,0.754098,3,1,0.922256,4.342522,0
105,0_8,24.617752,0.138268,0.877003,1.567133,5.742772,1.085260,0.915488,0.341024,0.803279,4,2,0.922420,4.340788,0
106,0_8,25.146985,0.231504,0.733552,1.146087,5.895962,0.912814,0.817600,0.841700,0.739130,0,0,0.876996,4.510159,0
107,0_8,24.428322,0.121100,0.578715,1.446680,8.018329,1.193367,1.048509,0.125672,0.819672,4,2,0.925202,4.329064,0
108,0_8,25.009185,0.203908,1.050386,1.074469,9.111259,0.865839,0.960421,0.811238,0.803279,0,0,0.930752,4.304621,1
109,0_8,24.751337,0.160775,0.521567,1.079593,8.031785,1.033590,1.042388,0.559584,0.803279,0,0,0.935168,4.283406,1
110,0_8,24.650997,0.143090,0.779335,1.044787,9.499625,1.072030,1.020415,0.739014,0.721311,0,0,0.939384,4.259870,1
111,0_8,25.194922,0.259735,0.958514,1.058359,5.451401,1.034619,1.063561,0.693666,0.741573,0,0,0.807649,5.108807,1
112,0_8,25.106335,0.233978,0.979820,1.087128,6.086394,1.032007,1.068342,1.654127,0.703704,0,0,0.817976,5.067790,1
113,0_8,25.193481,0.239239,0.649221,0.991355,6.515653,0.945156,0.977255,0.361545,0.737705,0,0,0.918370,4.358899,1
114,0_8,25.170168,0.232610,0.859715,0.932982,6.399582,0.899854,1.010318,1.268346,0.803279,1,1,0.934284,4.292471,1
115,0_8,24.149315,0.092546,1.037751,0.978936,17.203404,0.928127,1.054013,0.970611,0.803279,1,1,0.932860,4.300073,1
116,0_8,24.777178,0.162360,0.862394,0.820839,10.503967,0.944948,1.050325,1.865986,0.754098,0,0,0.928772,4.318526,1
117,0_8,23.102475,0.035207,1.014010,1.055344,41.449554,1.008753,1.281161,0.831902,0.983607,0,0,0.937650,4.276885,1
118,0_8,25.300292,0.328484,0.711591,0.703798,4.080877,0.995661,1.173280,2.233121,0.622951,1,1,0.941100,4.263065,0
119,0_8,24.988293,0.195238,0.565468,0.925045,7.454422,0.957913,0.965049,1.453129,0.721311,1,1,0.940475,4.269047,1
120,0_8,24.418751,0.118406,0.956126,0.966123,13.350731,1.008325,0.976396,1.000909,0.852459,1,1,0.910795,4.395867,1
121,0_8,24.652904,0.145068,0.900250,1.022807,10.867979,1.041900,0.985740,1.176421,0.786885,0,0,0.933624,4.308708,1
122,0_8,25.255207,0.248523,0.791304,0.852716,7.779863,0.885556,1.037628,1.322283,0.771930,0,0,0.946648,4.192611,1
123,0_8,24.201869,0.098891,0.946626,0.914333,15.102393,0.990485,1.039772,1.291241,0.884058,0,0,0.844179,4.959163,1
124,0_8,25.116267,0.216802,0.763397,1.410674,5.222856,0.983020,0.950702,0.286320,0.859649,0,0,0.947989,4.205326,1
125,0_8,23.985745,0.074542,0.853307,1.755452,9.507926,1.504415,1.014944,0.478271,0.894737,0,0,0.948759,4.220893,0
126,0_8,24.764236,0.151913,0.669043,1.051337,12.265296,0.984186,0.960086,1.200527,0.868852,0,0,0.944036,4.303416,1
127,0_8,24.800736,0.160303,0.834854,1.351871,7.946862,0.884984,1.060614,0.251138,0.842105,0,0,0.946893,4.208535,1
128,0_8,28.219459,4.475760,0.590940,1.006051,5.824534,1.005973,1.199703,0.446466,0.737705,0,0,0.930052,4.365338,0
129,0_8,23.915809,0.071164,0.956854,0.986923,23.096184,1.053915,0.949187,0.968390,0.918033,2,0,0.948672,4.277828,1
130,0_8,22.251450,0.016322,1.004428,0.989942,85.354969,1.520189,0.829741,0.956919,1.000000,0,0,0.892896,4.493288,1
131,2_8,27.445598,2.048027,0.563930,0.782565,3.975690,0.884725,1.112715,2.343136,0.777778,1,1,0.901969,3.923143,0
132,2_8,26.060095,0.659861,1.026349,0.735063,3.659914,0.917673,0.987948,1.919037,0.688889,1,1,0.899830,3.924354,0
133,2_8,25.558818,0.353287,0.452892,0.880599,6.026797,0.869043,0.988695,1.454059,0.755556,0,0,0.916369,3.915979,0
134,2_8,25.475201,0.318761,0.577056,0.806405,4.908101,0.865135,1.061048,1.192134,0.666667,0,0,0.908134,3.912401,0
135,2_8,25.151201,0.228617,0.618613,1.500484,4.639881,0.947445,1.033691,0.498323,0.844444,0,0,0.901828,3.917994,0
136,2_8,25.292381,0.262732,0.666852,0.884922,4.009003,1.044208,0.978965,1.437852,0.711111,7,3,0.899050,3.929998,0
137,2_8,24.522575,0.130463,0.862463,1.868393,3.661495,0.957964,0.967863,0.613714,0.844444,9,3,0.899320,3.930513,0
138,2_8,25.308869,0.267254,0.600051,0.853983,4.053018,0.927208,0.773122,1.424640,0.822222,8,1,0.899556,3.932010,0
139,2_8,25.247807,0.258122,0.445359,0.992174,5.089437,0.970008,1.000694,1.170872,0.777778,10,3,0.900897,3.930282,0
140,2_8,24.899517,0.190148,0.598818,1.620499,3.086544,0.895116,1.054629,1.389196,0.777778,5,0,0.903764,3.930730,0
141,2_8,25.544931,0.442317,0.795004,1.061451,6.500827,2.092787,0.366758,0.511568,0.777778,0,0,0.915726,3.911905,0
142,2_8,25.259211,0.260428,0.584753,1.521148,3.701559,1.045115,0.987160,1.158285,0.822222,0,0,0.907537,3.929377,0
143,2_8,24.898128,0.185639,0.704916,1.811046,2.567191,1.072553,0.938987,0.089801,0.822222,8,1,0.911575,3.929883,0
144,2_8,25.224508,0.251341,0.815828,1.680672,2.899358,1.035313,0.892549,0.791778,0.733333,9,2,0.914123,3.928663,0
145,2_8,25.226111,0.246184,0.528786,0.993951,4.187073,0.899826,0.752483,0.963265,0.755556,11,1,0.912742,3.930354,0
146,2_8,25.454160,0.305694,0.506030,0.718991,5.010073,0.981638,0.969184,0.910148,0.688889,1,1,0.923996,3.914519,0
147,2_8,24.613831,0.144402,0.949314,1.931413,2.635021,1.165367,0.943970,0.421661,0.822222,17,2,0.914472,3.928914,0
148,2_8,25.395742,0.287443,0.827493,0.941590,3.837655,0.976494,0.759501,1.926961,0.844444,10,1,0.918011,3.927206,0
149,2_8,25.263988,0.257983,0.842177,1.423093,2.278223,1.010345,0.898669,0.615258,0.822222,10,1,0.918259,3.927742,0
150,2_8,24.383919,0.114721,0.811952,0.504518,3.379467,1.037496,1.104892,2.404376,0.666667,5,0,0.922970,3.925332,0
151,2_8,25.466943,0.297263,0.839678,1.715563,5.397098,1.047678,1.022509,1.045560,0.733333,2,2,0.941566,3.909653,0
152,2_8,25.295035,0.265251,0.427379,1.290845,5.516739,1.056686,1.081439,0.695067,0.711111,2,2,0.941730,3.909359,0
153,2_8,25.295621,0.267240,0.431158,1.158769,4.276094,1.150780,0.970003,0.779919,0.800000,0,0,0.939251,3.912752,0
154,2_8,25.186940,0.243793,0.445864,0.682017,4.919731,1.169482,0.975206,1.816604,0.711111,3,2,0.928952,3.912721,0
155,2_8,25.703716,0.367820,0.873801,1.188994,5.267371,0.962349,0.844911,0.926405,0.755556,0,0,0.942924,3.908786,0
156,2_8,25.258789,0.259974,0.638231,1.447771,4.871236,0.877031,1.006671,-0.041291,0.888889,0,0,0.941905,3.908816,0
157,2_8,26.158871,0.571124,0.699031,1.007839,4.808926,1.013698,0.886322,1.211159,0.666667,0,0,0.944330,3.908427,0
158,2_8,24.721489,0.154655,0.881764,1.966374,5.301798,1.120002,0.939697,0.479479,0.733333,2,0,0.945984,3.908670,0
159,2_8,25.092308,0.223984,0.988475,0.998780,4.383761,0.945395,1.076382,0.630728,0.777778,0,0,0.942714,3.907156,0
160,2_8,25.550922,0.343780,0.546950,0.840684,5.417182,0.959460,1.111474,1.108540,0.711111,0,0,0.931039,3.902955,0
161,2_8,25.945751,0.500889,0.654494,1.194555,4.925555,1.120458,1.045391,0.539799,0.777778,0,0,0.932441,3.901465,0
162,2_8,24.745534,0.151406,0.848758,1.953742,5.474842,1.262655,0.848748,1.074044,0.911111,2,1,0.942886,3.907740,0
163,2_8,24.528866,0.135262,0.677003,1.809320,6.060565,1.344609,1.258266,0.320635,0.822222,2,0,0.942235,3.906908,0
164,2_8,25.046445,0.227422,0.898567,1.246956,2.792090,0.940216,1.032222,1.748765,0.688889,0,0,0.903838,3.925580,0
165,2_8,25.666555,0.391607,0.502136,1.098509,5.681339,0.917734,0.989287,1.007449,0.777778,0,0,0.908042,3.924122,1
166,2_8,25.427985,0.319987,0.771688,0.778924,6.985350,0.891328,1.059938,0.917100,0.711111,1,0,0.900991,3.925288,1
167,2_8,23.385813,0.047534,1.054135,0.982197,39.974089,0.949055,1.087847,0.921025,0.977778,1,1,0.899748,3.923895,1
168,2_8,24.723386,0.162001,0.876033,0.962478,10.990789,1.065730,0.880246,0.932008,0.866667,1,1,0.903855,3.921016,1
169,2_8,25.373096,0.304102,0.454404,0.762694,3.474061,1.056040,1.084672,2.791290,0.711111,0,0,0.907994,3.919227,1
170,2_8,24.360362,0.118524,0.986095,0.900089,16.424351,0.922154,0.914006,1.084244,0.977778,1,1,0.906700,3.917186,1
171,2_8,24.703903,0.156423,1.055142,1.002581,12.546218,0.958211,0.979854,0.998157,0.911111,0,0,0.915150,3.917007,1
172,2_8,25.081965,0.226721,0.799134,1.083745,6.764534,1.048408,0.978406,0.383766,0.844444,1,1,0.907657,3.916200,1
173,2_8,25.524149,0.334395,1.006771,1.275355,6.451319,1.092353,0.980647,0.805433,0.822222,0,0,0.921623,3.918505,1
174,2_8,25.369062,0.293574,0.441266,0.928165,5.521190,1.122980,0.901092,1.238385,0.711111,0,0,0.900011,3.917544,1
175,2_8,23.330916,0.044320,0.993963,1.959373,7.833260,1.579610,1.288547,0.876523,0.955556,0,0,0.914333,3.914025,1
176,2_8,26.180280,0.640104,0.455906,0.873035,5.288913,0.943510,0.937093,1.042060,0.711111,0,0,0.898886,3.917271,1
177,2_8,24.223018,0.100696,0.796496,1.115318,12.958695,0.885139,1.066902,0.892700,0.955556,0,0,0.893798,3.918835,1
178,2_8,25.459410,0.302915,0.437588,0.990406,6.057607,1.044940,1.011432,0.336880,0.711111,0,0,0.904126,3.912191,1
179,2_8,25.322310,0.277243,0.904283,0.806878,5.595712,0.978456,1.108414,0.667702,0.666667,0,0,0.903456,3.902137,1
180,2_8,25.576051,0.342602,0.904178,1.233144,5.920438,0.804558,0.950934,0.812811,0.800000,0,0,0.894610,3.928296,1
181,2_8,24.787994,0.171464,0.862967,1.062161,11.338384,1.127673,0.964134,0.993312,0.866667,2,1,0.911330,3.900157,1
182,2_8,23.233277,0.040371,1.047020,0.971376,49.426227,0.944955,0.924107,0.993184,0.977778,12,4,0.899144,3.930955,1
183,2_8,24.900001,0.180768,0.847549,0.908496,8.507964,0.972504,0.859960,1.242329,0.800000,0,0,0.902874,3.925393,1
184,2_8,25.080314,0.216193,0.916989,0.904801,8.495168,0.971158,0.860972,1.010005,0.866667,0,0,0.909530,3.911321,1
185,2_8,24.401802,0.118292,0.859988,1.124313,13.183710,0.992795,0.840602,0.821709,0.911111,0,0,0.911039,3.907247,1
186,2_8,25.498665,0.318160,0.748228,1.206492,6.424732,0.913586,1.002790,0.590763,0.844444,2,1,0.912899,3.900434,1
187,2_8,24.736181,0.157983,1.035764,1.951476,4.695082,1.026719,1.018243,0.536238,0.866667,1,1,0.899777,3.934469,0
188,2_8,25.693837,0.393443,0.786632,1.170854,4.582771,0.995927,1.164967,1.221149,0.755556,0,0,0.907151,3.923861,1
189,2_8,24.848383,0.179074,0.512958,1.427307,5.671294,0.943280,0.973999,0.660154,0.755556,1,1,0.902756,3.933681,1
190,2_8,24.425082,0.118691,0.719969,1.822603,8.121092,0.918324,1.052158,0.817139,0.911111,2,1,0.909152,3.926318,1
191,2_8,25.001835,0.201498,0.650881,1.245670,7.348562,1.061036,0.816876,0.837478,0.888889,1,1,0.909448,3.926767,1
192,2_8,24.995381,0.200842,0.962686,1.366572,6.785158,1.055201,0.920137,0.412079,0.888889,1,1,0.911979,3.923669,1
193,2_8,24.659408,0.150004,0.550185,1.185395,9.587013,1.007317,1.141063,1.135520,0.933333,1,1,0.914475,3.923429,1
194,2_8,25.698896,0.368150,0.851034,0.838622,5.592167,0.938768,0.916505,0.951024,0.733333,3,0,0.923720,3.900741,0
195,2_8,25.573137,0.341971,0.980903,0.867552,6.221675,0.990630,1.016357,0.144234,0.644444,0,0,0.922639,3.911899,1
196,2_8,25.472820,0.300313,0.566872,1.036951,5.057474,0.950771,0.843110,1.299940,0.822222,1,1,0.919354,3.918612,0
197,2_8,24.859086,0.175806,0.776512,0.803964,5.871101,1.088736,0.876433,0.487439,0.733333,2,0,0.914630,3.926091,1
198,2_8,26.032570,0.519407,0.571856,0.867277,4.682967,1.126762,0.977249,1.211512,0.733333,1,1,0.920307,3.918491,0
199,2_8,24.679069,0.153817,0.809592,0.934100,12.678218,0.975968,1.085629,0.866605,0.844444,2,1,0.922851,3.915274,1
200,2_8,24.537611,0.130352,0.895247,0.965523,12.845085,0.927875,1.039344,1.082360,0.888889,1,1,0.919505,3.920956,1
201,2_8,25.061493,0.199710,0.579120,0.755404,5.283047,1.081723,1.027168,1.550541,0.688889,1,0,0.928286,3.902177,0
202,2_8,25.181553,0.235584,0.488526,1.208600,5.917212,1.048859,0.821050,0.812486,0.866667,0,0,0.927657,3.907954,1
203,2_8,24.655546,0.147647,0.470281,1.592826,7.211268,1.172296,1.089635,1.085905,0.777778,1,1,0.920924,3.921112,1
204,2_8,24.189196,0.097398,0.886349,1.046785,17.041358,0.927491,1.061272,0.999931,0.888889,0,0,0.925653,3.915255,1
205,2_8,24.884915,0.186568,0.945118,1.869485,5.226363,0.975291,1.003737,0.693562,0.866667,3,0,0.915383,3.929879,0
206,2_8,25.302629,0.264477,0.494958,1.340505,5.754347,1.126243,0.909923,1.016565,0.800000,0,0,0.928610,3.914141,1
207,2_8,25.479745,0.316321,0.827029,0.755495,7.947579,1.094213,0.998432,1.096421,0.711111,6,2,0.919856,3.926400,1
